Track,Year,Percentuale_acceleratore_premuto,Numero_cambi_marcia,Numero_frenate,Percentuale_freno,Percentuale_acc_parzializzato
Bahrain Grand Prix,2023,0.4593103448275862,8.75268341944805,1.4898184543741362,0.1986206896551724,0.19034482758620688
Bahrain Grand Prix,2023,0.48463687150837986,8.557552715842437,1.488270037537815,0.21787709497206703,0.1787709497206704
Bahrain Grand Prix,2023,0.4957865168539326,9.503087596885926,1.490680407354655,0.20786516853932585,0.1699438202247191
Bahrain Grand Prix,2023,0.4809052333804809,8.974246897795354,1.4957078162992254,0.20226308345120225,0.18528995756718528
Bahrain Grand Prix,2023,0.46467391304347827,9.537496425105944,1.496077870604854,0.20923913043478262,0.20244565217391305
Bahrain Grand Prix,2023,0.4775510204081633,8.9693858921484,1.4948976486914,0.20816326530612245,0.18639455782312925
Bahrain Grand Prix,2023,0.45690834473324216,8.78384273261307,1.4951221672532886,0.213406292749658,0.2024623803009576
Bahrain Grand Prix,2023,0.4755244755244755,9.496688193153908,1.48967657931826,0.23496503496503496,0.1888111888111888
Bahrain Grand Prix,2023,0.5159500693481276,7.828768576322323,1.4911940145375855,0.18307905686546463,0.1553398058252427
Bahrain Grand Prix,2023,0.5082191780821917,8.381532065002464,1.4900501448893269,0.20410958904109588,0.1684931506849315
Bahrain Grand Prix,2023,0.5034199726402189,8.204306405499198,1.4916920737271269,0.19562243502051985,0.17236662106703146
Bahrain Grand Prix,2023,0.5174731182795699,8.18859645648272,1.4888357193604946,0.1922043010752688,0.1424731182795699
Bahrain Grand Prix,2023,0.4909090909090909,7.640263644985223,1.490783150241019,0.20279720279720279,0.17062937062937064
Bahrain Grand Prix,2023,0.48783783783783785,8.383073125428519,1.4903241111872922,0.19864864864864865,0.11216216216216217
Bahrain Grand Prix,2023,0.49444444444444446,8.005248759014995,1.4893486063283712,0.19305555555555556,0.11805555555555555
Bahrain Grand Prix,2023,0.4919786096256685,7.818961149340724,1.4893259332077569,0.20588235294117646,0.12566844919786097
Bahrain Grand Prix,2023,0.49594594594594593,7.639046169401303,1.4905455940295225,0.20135135135135135,0.10945945945945947
Bahrain Grand Prix,2023,0.4913907284768212,7.826560640561104,1.4907734553449723,0.1947019867549669,0.11390728476821192
Bahrain Grand Prix,2023,0.49929278642149927,8.215497976301606,1.49372690478211,0.2036775106082037,0.14002828854314003
