,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
862,0 days 01:22:23.231000,HUL,27,0 days 00:01:25.465000,18.0,2.0,,,0 days 00:00:27.745000,0 days 00:00:29.402000,0 days 00:00:28.318000,0 days 01:21:25.560000,0 days 01:21:54.962000,0 days 01:22:23.280000,316.0,320.0,313.0,336.0,False,HARD,13.0,True,Haas F1 Team,0 days 01:20:57.766000,,1,18.0,False,,False,True
863,0 days 01:23:48.557000,HUL,27,0 days 00:01:25.326000,19.0,2.0,,,0 days 00:00:27.643000,0 days 00:00:29.281000,0 days 00:00:28.402000,0 days 01:22:50.923000,0 days 01:23:20.204000,0 days 01:23:48.606000,314.0,319.0,312.0,323.0,False,HARD,14.0,True,Haas F1 Team,0 days 01:22:23.231000,,1,18.0,False,,False,True
864,0 days 01:25:14.670000,HUL,27,0 days 00:01:26.113000,20.0,2.0,,,0 days 00:00:28.033000,0 days 00:00:29.416000,0 days 00:00:28.664000,0 days 01:24:16.639000,0 days 01:24:46.055000,0 days 01:25:14.719000,317.0,320.0,313.0,310.0,False,HARD,15.0,True,Haas F1 Team,0 days 01:23:48.557000,,1,18.0,False,,False,True
865,0 days 01:26:40.405000,HUL,27,0 days 00:01:25.735000,21.0,2.0,,,0 days 00:00:27.727000,0 days 00:00:29.626000,0 days 00:00:28.382000,0 days 01:25:42.446000,0 days 01:26:12.072000,0 days 01:26:40.454000,315.0,318.0,312.0,323.0,False,HARD,16.0,True,Haas F1 Team,0 days 01:25:14.670000,,1,18.0,False,,False,True
866,0 days 01:28:05.970000,HUL,27,0 days 00:01:25.565000,22.0,2.0,,,0 days 00:00:27.699000,0 days 00:00:29.412000,0 days 00:00:28.454000,0 days 01:27:08.153000,0 days 01:27:37.565000,0 days 01:28:06.019000,315.0,318.0,311.0,323.0,False,HARD,17.0,True,Haas F1 Team,0 days 01:26:40.405000,,1,18.0,False,,False,True
867,0 days 01:29:31.602000,HUL,27,0 days 00:01:25.632000,23.0,2.0,,,0 days 00:00:27.753000,0 days 00:00:29.402000,0 days 00:00:28.477000,0 days 01:28:33.772000,0 days 01:29:03.174000,0 days 01:29:31.651000,314.0,318.0,311.0,322.0,False,HARD,18.0,True,Haas F1 Team,0 days 01:28:05.970000,,1,18.0,False,,False,True
868,0 days 01:30:57.210000,HUL,27,0 days 00:01:25.608000,24.0,2.0,,,0 days 00:00:27.815000,0 days 00:00:29.378000,0 days 00:00:28.415000,0 days 01:29:59.466000,0 days 01:30:28.844000,0 days 01:30:57.259000,313.0,317.0,311.0,322.0,False,HARD,19.0,True,Haas F1 Team,0 days 01:29:31.602000,,1,18.0,False,,False,True
869,0 days 01:32:22.926000,HUL,27,0 days 00:01:25.716000,25.0,2.0,,,0 days 00:00:27.703000,0 days 00:00:29.635000,0 days 00:00:28.378000,0 days 01:31:24.962000,0 days 01:31:54.597000,0 days 01:32:22.975000,314.0,318.0,311.0,322.0,False,HARD,20.0,True,Haas F1 Team,0 days 01:30:57.210000,,1,18.0,False,,False,True
870,0 days 01:33:48.432000,HUL,27,0 days 00:01:25.506000,26.0,2.0,,,0 days 00:00:27.639000,0 days 00:00:29.426000,0 days 00:00:28.441000,0 days 01:32:50.614000,0 days 01:33:20.040000,0 days 01:33:48.481000,314.0,319.0,311.0,323.0,False,HARD,21.0,True,Haas F1 Team,0 days 01:32:22.926000,,1,18.0,False,,False,True
871,0 days 01:35:14.106000,HUL,27,0 days 00:01:25.674000,27.0,2.0,,,0 days 00:00:27.804000,0 days 00:00:29.477000,0 days 00:00:28.393000,0 days 01:34:16.285000,0 days 01:34:45.762000,0 days 01:35:14.155000,312.0,317.0,311.0,321.0,False,HARD,22.0,True,Haas F1 Team,0 days 01:33:48.432000,,1,18.0,False,,False,True
872,0 days 01:36:39.536000,HUL,27,0 days 00:01:25.430000,28.0,2.0,,,0 days 00:00:27.724000,0 days 00:00:29.358000,0 days 00:00:28.348000,0 days 01:35:41.879000,0 days 01:36:11.237000,0 days 01:36:39.585000,314.0,319.0,311.0,323.0,False,HARD,23.0,True,Haas F1 Team,0 days 01:35:14.106000,,1,18.0,False,,False,True
873,0 days 01:38:05.106000,HUL,27,0 days 00:01:25.570000,29.0,2.0,,,0 days 00:00:27.783000,0 days 00:00:29.394000,0 days 00:00:28.393000,0 days 01:37:07.368000,0 days 01:37:36.762000,0 days 01:38:05.155000,314.0,318.0,311.0,323.0,False,HARD,24.0,True,Haas F1 Team,0 days 01:36:39.536000,,1,18.0,False,,False,True
874,0 days 01:39:30.734000,HUL,27,0 days 00:01:25.628000,30.0,2.0,,,0 days 00:00:27.747000,0 days 00:00:29.399000,0 days 00:00:28.482000,0 days 01:38:32.902000,0 days 01:39:02.301000,0 days 01:39:30.783000,312.0,316.0,311.0,320.0,False,HARD,25.0,True,Haas F1 Team,0 days 01:38:05.106000,,1,18.0,False,,False,True
875,0 days 01:40:55.876000,HUL,27,0 days 00:01:25.142000,31.0,2.0,,,0 days 00:00:27.617000,0 days 00:00:29.306000,0 days 00:00:28.219000,0 days 01:39:58.400000,0 days 01:40:27.706000,0 days 01:40:55.925000,315.0,320.0,311.0,323.0,False,HARD,26.0,True,Haas F1 Team,0 days 01:39:30.734000,,1,17.0,False,,False,True
876,0 days 01:42:25.779000,HUL,27,0 days 00:01:29.903000,32.0,2.0,,0 days 01:42:22.031000,0 days 00:00:27.722000,0 days 00:00:29.548000,0 days 00:00:32.633000,0 days 01:41:23.647000,0 days 01:41:53.195000,0 days 01:42:25.828000,313.0,317.0,,320.0,False,HARD,27.0,True,Haas F1 Team,0 days 01:40:55.876000,,1,17.0,False,,False,False
877,0 days 01:44:22.333000,HUL,27,0 days 00:01:56.554000,33.0,3.0,0 days 01:42:58.595000,,0 days 00:00:59.655000,0 days 00:00:28.981000,0 days 00:00:27.918000,0 days 01:43:25.483000,0 days 01:43:54.464000,0 days 01:44:22.382000,312.0,316.0,314.0,288.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:42:25.779000,,1,19.0,False,,False,False
878,0 days 01:45:45.920000,HUL,27,0 days 00:01:23.587000,34.0,3.0,,,0 days 00:00:27.184000,0 days 00:00:28.603000,0 days 00:00:27.800000,0 days 01:44:49.566000,0 days 01:45:18.169000,0 days 01:45:45.969000,314.0,317.0,314.0,321.0,True,HARD,2.0,True,Haas F1 Team,0 days 01:44:22.333000,,1,19.0,False,,False,True
879,0 days 01:47:09.681000,HUL,27,0 days 00:01:23.761000,35.0,3.0,,,0 days 00:00:27.358000,0 days 00:00:28.568000,0 days 00:00:27.835000,0 days 01:46:13.327000,0 days 01:46:41.895000,0 days 01:47:09.730000,313.0,316.0,314.0,319.0,False,HARD,3.0,True,Haas F1 Team,0 days 01:45:45.920000,,1,19.0,False,,False,True
880,0 days 01:48:33.453000,HUL,27,0 days 00:01:23.772000,36.0,3.0,,,0 days 00:00:27.531000,0 days 00:00:28.515000,0 days 00:00:27.726000,0 days 01:47:37.261000,0 days 01:48:05.776000,0 days 01:48:33.502000,313.0,317.0,315.0,321.0,False,HARD,4.0,True,Haas F1 Team,0 days 01:47:09.681000,,1,19.0,False,,False,True
881,0 days 01:50:01.262000,HUL,27,0 days 00:01:27.809000,37.0,3.0,,,0 days 00:00:28.750000,0 days 00:00:30.963000,0 days 00:00:28.096000,0 days 01:49:02.252000,0 days 01:49:33.215000,0 days 01:50:01.311000,225.0,319.0,315.0,321.0,False,HARD,5.0,True,Haas F1 Team,0 days 01:48:33.453000,,1,19.0,False,,False,True
882,0 days 01:51:25.142000,HUL,27,0 days 00:01:23.880000,38.0,3.0,,,0 days 00:00:27.224000,0 days 00:00:28.782000,0 days 00:00:27.874000,0 days 01:50:28.535000,0 days 01:50:57.317000,0 days 01:51:25.191000,322.0,326.0,315.0,330.0,False,HARD,6.0,True,Haas F1 Team,0 days 01:50:01.262000,,1,19.0,False,,False,True
883,0 days 01:52:49.161000,HUL,27,0 days 00:01:24.019000,39.0,3.0,,,0 days 00:00:27.474000,0 days 00:00:28.710000,0 days 00:00:27.835000,0 days 01:51:52.665000,0 days 01:52:21.375000,0 days 01:52:49.210000,316.0,321.0,315.0,323.0,False,HARD,7.0,True,Haas F1 Team,0 days 01:51:25.142000,,1,19.0,False,,False,True
884,0 days 01:54:12.782000,HUL,27,0 days 00:01:23.621000,40.0,3.0,,,0 days 00:00:27.388000,0 days 00:00:28.548000,0 days 00:00:27.685000,0 days 01:53:16.598000,0 days 01:53:45.146000,0 days 01:54:12.831000,316.0,322.0,315.0,325.0,False,HARD,8.0,True,Haas F1 Team,0 days 01:52:49.161000,,1,19.0,False,,False,True
885,0 days 01:55:36.231000,HUL,27,0 days 00:01:23.449000,41.0,3.0,,,0 days 00:00:27.305000,0 days 00:00:28.476000,0 days 00:00:27.668000,0 days 01:54:40.136000,0 days 01:55:08.612000,0 days 01:55:36.280000,314.0,319.0,315.0,322.0,True,HARD,9.0,True,Haas F1 Team,0 days 01:54:12.782000,,1,19.0,False,,False,True
886,0 days 01:56:59.855000,HUL,27,0 days 00:01:23.624000,42.0,3.0,,,0 days 00:00:27.402000,0 days 00:00:28.603000,0 days 00:00:27.619000,0 days 01:56:03.682000,0 days 01:56:32.285000,0 days 01:56:59.904000,314.0,319.0,315.0,321.0,False,HARD,10.0,True,Haas F1 Team,0 days 01:55:36.231000,,1,19.0,False,,False,True
887,0 days 01:58:23.446000,HUL,27,0 days 00:01:23.591000,43.0,3.0,,,0 days 00:00:27.345000,0 days 00:00:28.631000,0 days 00:00:27.615000,0 days 01:57:27.249000,0 days 01:57:55.880000,0 days 01:58:23.495000,314.0,318.0,316.0,322.0,False,HARD,11.0,True,Haas F1 Team,0 days 01:56:59.855000,,1,19.0,False,,False,True
888,0 days 01:59:46.721000,HUL,27,0 days 00:01:23.275000,44.0,3.0,,,0 days 00:00:27.215000,0 days 00:00:28.512000,0 days 00:00:27.548000,0 days 01:58:50.710000,0 days 01:59:19.222000,0 days 01:59:46.770000,318.0,322.0,316.0,325.0,True,HARD,12.0,True,Haas F1 Team,0 days 01:58:23.446000,,1,19.0,False,,False,True
889,0 days 02:01:10.528000,HUL,27,0 days 00:01:23.807000,45.0,3.0,,,0 days 00:00:27.441000,0 days 00:00:28.593000,0 days 00:00:27.773000,0 days 02:00:14.211000,0 days 02:00:42.804000,0 days 02:01:10.577000,317.0,321.0,316.0,324.0,False,HARD,13.0,True,Haas F1 Team,0 days 01:59:46.721000,,1,19.0,False,,False,True
890,0 days 02:02:34.635000,HUL,27,0 days 00:01:24.107000,46.0,3.0,,,0 days 00:00:27.342000,0 days 00:00:29.061000,0 days 00:00:27.704000,0 days 02:01:37.919000,0 days 02:02:06.980000,0 days 02:02:34.684000,319.0,323.0,317.0,326.0,False,HARD,14.0,True,Haas F1 Team,0 days 02:01:10.528000,,1,19.0,False,,False,True
891,0 days 02:04:01.626000,HUL,27,0 days 00:01:26.991000,47.0,3.0,,,0 days 00:00:27.137000,0 days 00:00:30.443000,0 days 00:00:29.411000,0 days 02:03:01.821000,0 days 02:03:32.264000,0 days 02:04:01.675000,321.0,213.0,316.0,341.0,False,HARD,15.0,True,Haas F1 Team,0 days 02:02:34.635000,,1,19.0,False,,False,True
892,0 days 02:05:26.751000,HUL,27,0 days 00:01:25.125000,48.0,3.0,,,0 days 00:00:27.355000,0 days 00:00:28.862000,0 days 00:00:28.908000,0 days 02:04:29.030000,0 days 02:04:57.892000,0 days 02:05:26.800000,319.0,334.0,319.0,340.0,False,HARD,16.0,True,Haas F1 Team,0 days 02:04:01.626000,,1,19.0,False,,False,True
893,0 days 02:06:50.155000,HUL,27,0 days 00:01:23.404000,49.0,3.0,,,0 days 00:00:27.026000,0 days 00:00:28.648000,0 days 00:00:27.730000,0 days 02:05:53.826000,0 days 02:06:22.474000,0 days 02:06:50.204000,315.0,319.0,316.0,354.0,False,HARD,17.0,True,Haas F1 Team,0 days 02:05:26.751000,,1,18.0,False,,False,True
894,0 days 02:08:14.172000,HUL,27,0 days 00:01:24.017000,50.0,3.0,,,0 days 00:00:27.374000,0 days 00:00:28.833000,0 days 00:00:27.810000,0 days 02:07:17.578000,0 days 02:07:46.411000,0 days 02:08:14.221000,316.0,319.0,316.0,322.0,False,HARD,18.0,True,Haas F1 Team,0 days 02:06:50.155000,,1,18.0,False,,False,True
895,0 days 02:09:38.383000,HUL,27,0 days 00:01:24.211000,51.0,3.0,,,0 days 00:00:27.537000,0 days 00:00:28.807000,0 days 00:00:27.867000,0 days 02:08:41.758000,0 days 02:09:10.565000,0 days 02:09:38.432000,314.0,319.0,315.0,321.0,False,HARD,19.0,True,Haas F1 Team,0 days 02:08:14.172000,,1,17.0,False,,False,True
896,0 days 02:11:02.349000,HUL,27,0 days 00:01:23.966000,52.0,3.0,,,0 days 00:00:27.415000,0 days 00:00:28.802000,0 days 00:00:27.749000,0 days 02:10:05.847000,0 days 02:10:34.649000,0 days 02:11:02.398000,314.0,319.0,315.0,321.0,False,HARD,20.0,True,Haas F1 Team,0 days 02:09:38.383000,,1,17.0,False,,False,True
897,0 days 00:57:27.484000,ZHO,24,0 days 00:01:36.732000,1.0,1.0,,,,0 days 00:00:32.786000,0 days 00:00:30.474000,,0 days 00:56:57.114000,0 days 00:57:27.638000,334.0,318.0,317.0,261.0,False,MEDIUM,2.0,False,Kick Sauber,0 days 00:55:50.494000,,1,20.0,False,,False,False
898,0 days 00:58:56.205000,ZHO,24,0 days 00:01:28.721000,2.0,1.0,,,0 days 00:00:28.437000,0 days 00:00:30.907000,0 days 00:00:29.377000,0 days 00:57:55.936000,0 days 00:58:26.843000,0 days 00:58:56.220000,320.0,339.0,314.0,301.0,True,MEDIUM,3.0,False,Kick Sauber,0 days 00:57:27.484000,,1,20.0,False,,False,True
899,0 days 01:00:23.202000,ZHO,24,0 days 00:01:26.997000,3.0,1.0,,,0 days 00:00:27.856000,0 days 00:00:30.169000,0 days 00:00:28.972000,0 days 00:59:24.076000,0 days 00:59:54.245000,0 days 01:00:23.217000,315.0,337.0,314.0,326.0,True,MEDIUM,4.0,False,Kick Sauber,0 days 00:58:56.205000,,1,20.0,False,,False,True
900,0 days 01:01:49.428000,ZHO,24,0 days 00:01:26.226000,4.0,1.0,,,0 days 00:00:27.734000,0 days 00:00:29.687000,0 days 00:00:28.805000,0 days 01:00:50.951000,0 days 01:01:20.638000,0 days 01:01:49.443000,316.0,335.0,312.0,328.0,True,MEDIUM,5.0,False,Kick Sauber,0 days 01:00:23.202000,,1,20.0,False,,False,True
901,0 days 01:03:18.684000,ZHO,24,0 days 00:01:29.256000,5.0,1.0,,,0 days 00:00:27.948000,0 days 00:00:30.958000,0 days 00:00:30.350000,0 days 01:02:17.391000,0 days 01:02:48.349000,0 days 01:03:18.699000,315.0,334.0,309.0,327.0,False,MEDIUM,6.0,False,Kick Sauber,0 days 01:01:49.428000,,1,20.0,False,,False,True
902,0 days 01:04:44.626000,ZHO,24,0 days 00:01:25.942000,6.0,1.0,,,0 days 00:00:27.648000,0 days 00:00:29.667000,0 days 00:00:28.627000,0 days 01:03:46.347000,0 days 01:04:16.014000,0 days 01:04:44.641000,315.0,321.0,311.0,352.0,True,MEDIUM,7.0,False,Kick Sauber,0 days 01:03:18.684000,,1,18.0,False,,False,True
903,0 days 01:06:11.007000,ZHO,24,0 days 00:01:26.381000,7.0,1.0,,,0 days 00:00:27.955000,0 days 00:00:29.622000,0 days 00:00:28.804000,0 days 01:05:12.596000,0 days 01:05:42.218000,0 days 01:06:11.022000,315.0,320.0,310.0,317.0,False,MEDIUM,8.0,False,Kick Sauber,0 days 01:04:44.626000,,1,18.0,False,,False,True
904,0 days 01:07:37.418000,ZHO,24,0 days 00:01:26.411000,8.0,1.0,,,0 days 00:00:27.845000,0 days 00:00:29.699000,0 days 00:00:28.867000,0 days 01:06:38.867000,0 days 01:07:08.566000,0 days 01:07:37.433000,314.0,318.0,310.0,324.0,False,MEDIUM,9.0,False,Kick Sauber,0 days 01:06:11.007000,,1,18.0,False,,False,True
905,0 days 01:09:03.733000,ZHO,24,0 days 00:01:26.315000,9.0,1.0,,,0 days 00:00:27.980000,0 days 00:00:29.607000,0 days 00:00:28.728000,0 days 01:08:05.413000,0 days 01:08:35.020000,0 days 01:09:03.748000,314.0,319.0,311.0,324.0,False,MEDIUM,10.0,False,Kick Sauber,0 days 01:07:37.418000,,1,18.0,False,,False,True
906,0 days 01:10:29.861000,ZHO,24,0 days 00:01:26.128000,10.0,1.0,,,0 days 00:00:27.822000,0 days 00:00:29.566000,0 days 00:00:28.740000,0 days 01:09:31.570000,0 days 01:10:01.136000,0 days 01:10:29.876000,314.0,319.0,312.0,322.0,False,MEDIUM,11.0,False,Kick Sauber,0 days 01:09:03.733000,,1,18.0,False,,False,True
907,0 days 01:11:56.349000,ZHO,24,0 days 00:01:26.488000,11.0,1.0,,,0 days 00:00:28.011000,0 days 00:00:29.651000,0 days 00:00:28.826000,0 days 01:10:57.887000,0 days 01:11:27.538000,0 days 01:11:56.364000,313.0,318.0,311.0,321.0,False,MEDIUM,12.0,False,Kick Sauber,0 days 01:10:29.861000,,1,17.0,False,,False,True
908,0 days 01:13:22.697000,ZHO,24,0 days 00:01:26.348000,12.0,1.0,,,0 days 00:00:27.957000,0 days 00:00:29.526000,0 days 00:00:28.865000,0 days 01:12:24.321000,0 days 01:12:53.847000,0 days 01:13:22.712000,313.0,318.0,310.0,323.0,False,MEDIUM,13.0,False,Kick Sauber,0 days 01:11:56.349000,,1,15.0,False,,False,True
909,0 days 01:14:49.499000,ZHO,24,0 days 00:01:26.802000,13.0,1.0,,,0 days 00:00:27.971000,0 days 00:00:29.784000,0 days 00:00:29.047000,0 days 01:13:50.683000,0 days 01:14:20.467000,0 days 01:14:49.514000,312.0,317.0,309.0,322.0,False,MEDIUM,14.0,False,Kick Sauber,0 days 01:13:22.697000,,1,14.0,False,,False,True
910,0 days 01:16:16.591000,ZHO,24,0 days 00:01:27.092000,14.0,1.0,,,0 days 00:00:28.089000,0 days 00:00:29.923000,0 days 00:00:29.080000,0 days 01:15:17.603000,0 days 01:15:47.526000,0 days 01:16:16.606000,312.0,314.0,309.0,320.0,False,MEDIUM,15.0,False,Kick Sauber,0 days 01:14:49.499000,,1,14.0,False,,False,True
911,0 days 01:17:48.639000,ZHO,24,0 days 00:01:32.048000,15.0,1.0,,0 days 01:17:44.783000,0 days 00:00:28.121000,0 days 00:00:30.159000,0 days 00:00:33.768000,0 days 01:16:44.727000,0 days 01:17:14.886000,0 days 01:17:48.654000,311.0,314.0,,321.0,False,MEDIUM,16.0,False,Kick Sauber,0 days 01:16:16.591000,,1,13.0,False,,False,False
912,0 days 01:19:37.767000,ZHO,24,0 days 00:01:49.128000,16.0,2.0,0 days 01:18:12.028000,,0 days 00:00:51.275000,0 days 00:00:29.328000,0 days 00:00:28.525000,0 days 01:18:39.929000,0 days 01:19:09.257000,0 days 01:19:37.782000,308.0,312.0,310.0,276.0,False,HARD,2.0,False,Kick Sauber,0 days 01:17:48.639000,,1,19.0,False,,False,False
913,0 days 01:21:02.859000,ZHO,24,0 days 00:01:25.092000,17.0,2.0,,,0 days 00:00:27.696000,0 days 00:00:29.104000,0 days 00:00:28.292000,0 days 01:20:05.478000,0 days 01:20:34.582000,0 days 01:21:02.874000,310.0,314.0,312.0,315.0,True,HARD,3.0,False,Kick Sauber,0 days 01:19:37.767000,,1,19.0,False,,False,True
914,0 days 01:22:28.104000,ZHO,24,0 days 00:01:25.245000,18.0,2.0,,,0 days 00:00:27.567000,0 days 00:00:29.322000,0 days 00:00:28.356000,0 days 01:21:30.441000,0 days 01:21:59.763000,0 days 01:22:28.119000,310.0,314.0,311.0,319.0,False,HARD,4.0,False,Kick Sauber,0 days 01:21:02.859000,,1,19.0,False,,False,True
915,0 days 01:23:53.881000,ZHO,24,0 days 00:01:25.777000,19.0,2.0,,,0 days 00:00:27.812000,0 days 00:00:29.365000,0 days 00:00:28.600000,0 days 01:22:55.931000,0 days 01:23:25.296000,0 days 01:23:53.896000,309.0,313.0,311.0,317.0,False,HARD,5.0,False,Kick Sauber,0 days 01:22:28.104000,,1,19.0,False,,False,True
916,0 days 01:25:19.469000,ZHO,24,0 days 00:01:25.588000,20.0,2.0,,,0 days 00:00:27.673000,0 days 00:00:29.408000,0 days 00:00:28.507000,0 days 01:24:21.569000,0 days 01:24:50.977000,0 days 01:25:19.484000,310.0,314.0,311.0,319.0,False,HARD,6.0,False,Kick Sauber,0 days 01:23:53.881000,,1,19.0,False,,False,True
917,0 days 01:26:45.212000,ZHO,24,0 days 00:01:25.743000,21.0,2.0,,,0 days 00:00:27.658000,0 days 00:00:29.532000,0 days 00:00:28.553000,0 days 01:25:47.142000,0 days 01:26:16.674000,0 days 01:26:45.227000,311.0,314.0,311.0,316.0,False,HARD,7.0,False,Kick Sauber,0 days 01:25:19.469000,,1,19.0,False,,False,True
918,0 days 01:28:11.088000,ZHO,24,0 days 00:01:25.876000,22.0,2.0,,,0 days 00:00:27.859000,0 days 00:00:29.584000,0 days 00:00:28.433000,0 days 01:27:13.086000,0 days 01:27:42.670000,0 days 01:28:11.103000,312.0,314.0,311.0,316.0,False,HARD,8.0,False,Kick Sauber,0 days 01:26:45.212000,,1,19.0,False,,False,True
919,0 days 01:29:37.149000,ZHO,24,0 days 00:01:26.061000,23.0,2.0,,,0 days 00:00:27.791000,0 days 00:00:29.681000,0 days 00:00:28.589000,0 days 01:28:38.894000,0 days 01:29:08.575000,0 days 01:29:37.164000,311.0,313.0,311.0,319.0,False,HARD,9.0,False,Kick Sauber,0 days 01:28:11.088000,,1,19.0,False,,False,True
920,0 days 01:31:03.190000,ZHO,24,0 days 00:01:26.041000,24.0,2.0,,,0 days 00:00:28.004000,0 days 00:00:29.474000,0 days 00:00:28.563000,0 days 01:30:05.168000,0 days 01:30:34.642000,0 days 01:31:03.205000,310.0,314.0,311.0,317.0,False,HARD,10.0,False,Kick Sauber,0 days 01:29:37.149000,,1,19.0,False,,False,True
921,0 days 01:32:28.773000,ZHO,24,0 days 00:01:25.583000,25.0,2.0,,,0 days 00:00:27.703000,0 days 00:00:29.387000,0 days 00:00:28.493000,0 days 01:31:30.908000,0 days 01:32:00.295000,0 days 01:32:28.788000,310.0,314.0,311.0,320.0,False,HARD,11.0,False,Kick Sauber,0 days 01:31:03.190000,,1,19.0,False,,False,True
922,0 days 01:33:54.322000,ZHO,24,0 days 00:01:25.549000,26.0,2.0,,,0 days 00:00:27.868000,0 days 00:00:29.236000,0 days 00:00:28.445000,0 days 01:32:56.656000,0 days 01:33:25.892000,0 days 01:33:54.337000,310.0,315.0,311.0,320.0,False,HARD,12.0,False,Kick Sauber,0 days 01:32:28.773000,,1,19.0,False,,False,True
923,0 days 01:35:19.925000,ZHO,24,0 days 00:01:25.603000,27.0,2.0,,,0 days 00:00:27.803000,0 days 00:00:29.335000,0 days 00:00:28.465000,0 days 01:34:22.140000,0 days 01:34:51.475000,0 days 01:35:19.940000,310.0,314.0,312.0,319.0,False,HARD,13.0,False,Kick Sauber,0 days 01:33:54.322000,,1,19.0,False,,False,True
924,0 days 01:36:45.624000,ZHO,24,0 days 00:01:25.699000,28.0,2.0,,,0 days 00:00:27.843000,0 days 00:00:29.385000,0 days 00:00:28.471000,0 days 01:35:47.783000,0 days 01:36:17.168000,0 days 01:36:45.639000,311.0,315.0,312.0,321.0,False,HARD,14.0,False,Kick Sauber,0 days 01:35:19.925000,,1,19.0,False,,False,True
925,0 days 01:38:11.139000,ZHO,24,0 days 00:01:25.515000,29.0,2.0,,,0 days 00:00:27.798000,0 days 00:00:29.355000,0 days 00:00:28.362000,0 days 01:37:13.437000,0 days 01:37:42.792000,0 days 01:38:11.154000,311.0,314.0,311.0,319.0,False,HARD,15.0,False,Kick Sauber,0 days 01:36:45.624000,,1,19.0,False,,False,True
926,0 days 01:39:36.630000,ZHO,24,0 days 00:01:25.491000,30.0,2.0,,,0 days 00:00:27.793000,0 days 00:00:29.374000,0 days 00:00:28.324000,0 days 01:38:38.947000,0 days 01:39:08.321000,0 days 01:39:36.645000,310.0,314.0,312.0,319.0,False,HARD,16.0,False,Kick Sauber,0 days 01:38:11.139000,,1,19.0,False,,False,True
927,0 days 01:41:02.108000,ZHO,24,0 days 00:01:25.478000,31.0,2.0,,,0 days 00:00:27.730000,0 days 00:00:29.327000,0 days 00:00:28.421000,0 days 01:40:04.375000,0 days 01:40:33.702000,0 days 01:41:02.123000,311.0,315.0,310.0,319.0,False,HARD,17.0,False,Kick Sauber,0 days 01:39:36.630000,,1,18.0,False,,False,True
928,0 days 01:42:27.464000,ZHO,24,0 days 00:01:25.356000,32.0,2.0,,,0 days 00:00:27.789000,0 days 00:00:29.265000,0 days 00:00:28.302000,0 days 01:41:29.912000,0 days 01:41:59.177000,0 days 01:42:27.479000,313.0,317.0,312.0,319.0,False,HARD,18.0,False,Kick Sauber,0 days 01:41:02.108000,,1,18.0,False,,False,True
929,0 days 01:43:52.915000,ZHO,24,0 days 00:01:25.451000,33.0,2.0,,,0 days 00:00:27.762000,0 days 00:00:29.332000,0 days 00:00:28.357000,0 days 01:42:55.241000,0 days 01:43:24.573000,0 days 01:43:52.930000,312.0,315.0,312.0,321.0,False,HARD,19.0,False,Kick Sauber,0 days 01:42:27.464000,,1,17.0,False,,False,True
930,0 days 01:45:18.402000,ZHO,24,0 days 00:01:25.487000,34.0,2.0,,,0 days 00:00:27.676000,0 days 00:00:29.261000,0 days 00:00:28.550000,0 days 01:44:20.606000,0 days 01:44:49.867000,0 days 01:45:18.417000,312.0,315.0,311.0,321.0,False,HARD,20.0,False,Kick Sauber,0 days 01:43:52.915000,,1,16.0,False,,False,True
931,0 days 01:46:43.922000,ZHO,24,0 days 00:01:25.520000,35.0,2.0,,,0 days 00:00:27.707000,0 days 00:00:29.299000,0 days 00:00:28.514000,0 days 01:45:46.124000,0 days 01:46:15.423000,0 days 01:46:43.937000,312.0,315.0,311.0,319.0,False,HARD,21.0,False,Kick Sauber,0 days 01:45:18.402000,,1,16.0,False,,False,True
